ID,High_Price_elasticity,Normal_Price_elasticity,Price_Threshold,N_Obs,R2,High_Price_obs
1872,-0.09756590998489299,-0.04104039350168682,0.7,12571,0.6567019763980004,5687
5794,0.0941611171248458,-0.005939214462963455,0.7,12571,0.16995352572324585,5687
5813,-0.3035698223287707,0.0256386786295832,0.7,12571,0.41930622669303386,5687
1814,-0.09482142039113632,-0.016821590160765895,0.7,12571,0.6998085894591142,5687
6005,0.004982875366703679,0.005117968194281832,0.7,12571,0.37802354918063796,5687
1811,-0.25371860981516203,-0.16191260261214288,0.7,12571,0.3058847086749483,5687
5843,0.0026432703380432944,0.015840374060546017,0.7,12571,0.7887245788681991,5687
1538,0.12178353499293991,-0.067299626333239,0.7,12571,0.601507163420671,5687
1587,-0.09486120388591454,-0.036560802651851895,0.7,12571,0.6991615459803775,5687
1765,0.004648686063465347,-0.007625176383965002,0.7,12571,0.6443981625718002,5687
3976,-0.2058088411636022,-0.005893864883842529,0.7,12571,0.6168302107681702,5687
1747,-0.22436932340280183,-0.0018353083486876269,0.7,12571,0.7130450048627945,5687
1738,-0.17039196176517415,-0.06402026713133768,0.7,12571,0.28713220501184233,5687
1735,-0.12102800056555052,0.012044152239305264,0.7,12571,0.6644726446335525,5687
1709,-0.07135006606634137,-0.0400948081363583,0.7,12571,0.7575643944103817,5687
5705,-0.09650949330752043,-0.15438495601982766,0.7,12571,0.5837182450527953,5687
1341,-0.3289016209994734,-0.0015383624298603209,0.7,12571,0.5581927211075963,5687
1071,-0.04362064435029948,-0.0015625579010587348,0.7,12571,0.5108322939214331,5687
1334,-0.22455500552423052,-0.1427174513890115,0.7,12571,0.6542111623356042,5687
6282,-1.0485951716993578,-0.290808022919562,0.7,12571,0.5363481938922283,5687
6266,-0.3761337252377692,-0.0322930846748619,0.7,12571,0.5223428720556299,5687
5452,-0.14830178270648486,0.0076409399001665665,0.7,12571,0.28139040790500636,5687
1103,-0.011142681686660412,0.013017807924588173,0.7,12571,0.40430793598309955,5687
2535,-0.15459689030450702,0.020393103404987782,0.7,12571,0.7513330371208707,5687
1117,-0.1347994367371321,-0.010105047279462594,0.7,12571,0.44514298586542456,5687
6254,-0.18613634321699557,-0.013751604206087061,0.7,12571,0.4399537357568387,5687
2513,-0.06478586718862757,-0.01225467795923579,0.7,12571,0.6061283147924801,5687
2477,-0.33181571278669403,-0.005460919321601657,0.7,12571,0.4600807150621655,5687
1174,-0.19063094233873557,0.11939595689595622,0.7,12571,0.3946426265637981,5687
1183,-0.15060522735242388,-0.025421179566082152,0.7,12571,0.27729087667429086,5687
1185,-0.3387506484275405,-0.23737892392216878,0.7,12571,0.45673850069857047,5687
6216,-0.061382160555305224,0.11307970956466518,0.7,12571,0.4094413045757833,5687
2470,-0.19755001392816188,-0.01217593316551966,0.7,12571,0.6203668513179135,5687
2456,-0.03532364709346894,0.01652584287873318,0.7,12571,0.4352310055175721,5687
2395,0.2715489135205308,0.008953637034316593,0.7,12571,0.29860915547005507,5687
8035,0.2489622054712917,0.08784988480256188,0.7,12571,0.33515385214715065,5687
5571,-0.2736584776932936,-0.06407397784128653,0.7,12571,0.6217288512347685,5687
1238,-0.044605820709019445,-0.01955917622246329,0.7,12571,0.511782673721451,5687
5572,-0.14376274478734205,-0.04725942312030876,0.7,12571,0.35885969006957685,5687
2368,-0.010548757520251893,-0.022732102265997915,0.7,12571,0.7162351086832792,5687
1255,-0.20249584165656886,-0.037805957808979836,0.7,12571,0.5726733237583969,5687
1260,0.06615810345086287,-0.012718886527550481,0.7,12571,0.2992368192774105,5687
2325,-0.15469863035081918,-0.05179196131397355,0.7,12571,0.7276445597096379,5687
6117,-0.33582411665755474,-0.0005041668167254893,0.7,12571,0.2458819113147881,5687
3231,0.0310396645035908,-0.03206480363680772,0.7,12571,0.5169304674683349,5687
6554,-0.014198705074473355,0.014366849398909734,0.7,12571,0.403709392977466,5687
4133,0.005714803914395474,-0.020047121450462276,0.7,12571,0.18929294322300694,5687
4157,-0.16088052704019384,-0.11370309769370382,0.7,12571,0.7228925893281759,5687
4114,-0.4217567189769796,-0.04545016811749746,0.7,12571,0.524574064240078,5687
7833,-0.005524866556122737,-0.04946935712916215,0.7,12571,0.3651103105899661,5687
7317,-0.0867546255485,-0.02926706134068033,0.7,12571,0.634917914604813,5687
3633,-0.04698792621912618,-0.004177406226753745,0.7,12571,0.17205398911579994,5687
7261,0.0692160951814772,0.00042503703776595607,0.7,12571,0.4017363151128982,5687
215,-0.10439722469564382,-0.010050761286292287,0.7,12571,0.7938315271451593,5687
3598,-0.28727635998241,-0.08052691701623384,0.7,12571,0.6707066032566278,5687
7247,-0.4882604598547699,-0.3166796058529112,0.7,12571,0.3767342310972239,5687
3592,-0.2648412367263599,-0.049959670579065335,0.7,12571,0.37612301125743763,5687
7224,-0.10330641589969614,0.037915659331773204,0.7,12571,0.329384067433227,5687
495,0.001593704465932507,0.027579472475425772,0.7,12571,0.6865480966937838,5687
7223,-0.07549420462198225,-0.06293972803289402,0.7,12571,0.4774067779531439,5687
7087,0.09050969487082716,-0.07308296574992264,0.7,12571,0.30821412455825015,5687
262,-0.2205918276908533,0.011988431174629265,0.7,12571,0.6954162963841923,5687
4161,-0.10954633339088246,-0.07580396727316689,0.7,12571,0.6237882103971018,5687
7812,-0.10925263808617834,0.00709465324662851,0.7,12571,0.489286047343519,5687
7211,0.008285934769658061,-0.0005142568213731181,0.7,12571,0.16852030844002386,5687
7195,-1.0946843823842944,-0.41218724231819165,0.7,12571,0.38434648510599567,5687
7173,0.039656761322766645,0.10456275355336167,0.7,12571,0.248232354244735,5687
7133,-0.09495141576416921,-0.12376486396790909,0.7,12571,0.1716742974683263,5687
7126,-0.01370070174453728,-0.03402970945180421,0.7,12571,0.5983563606231788,5687
7108,-0.1536903788990482,0.022536630667317065,0.7,12571,0.43052640001173403,5687
7109,0.1376000242112267,0.019009815415188824,0.7,12571,0.28979541266106645,5687
7088,-0.099752175829771,-0.08084479793996856,0.7,12571,0.49505011345768024,5687
4093,-0.09424884567459017,-0.00632567189256034,0.7,12571,0.4035022596509932,5687
167,-0.16747545084255494,-0.1221611083805222,0.7,12571,0.1769324176372422,5687
7357,-0.49574520195258787,-0.01980523478009207,0.7,12571,0.14105175736743847,5687
7365,0.07993172915878301,0.01877448532317091,0.7,12571,0.502693831807747,5687
3950,-0.17441406479747934,-0.10279912627249209,0.7,12571,0.48196094865150085,5687
7589,-0.2932541309787991,-0.05395894861422993,0.7,12571,0.2631522177727432,5687
3927,-0.22335510520274993,-0.04835163254875385,0.7,12571,0.4559476495223229,5687
7569,0.0649445390813323,-0.126158375678968,0.7,12571,0.37355944594031754,5687
3906,-0.03221793166512365,0.08557179934490204,0.7,12571,0.42880052016845216,5687
61,-0.05080687970878295,-0.03035841803936978,0.7,12571,0.5531494203881203,5687
62,-1.8701638707346353,-0.09520176533472796,0.7,12571,0.5941859059112605,5687
7550,-0.12102800056555052,0.012044152239305264,0.7,12571,0.6644726446335525,5687
3905,-0.24270619100336735,-0.02458265609619438,0.7,12571,0.21347100681470166,5687
7536,-0.23221866606293962,0.029190276867303872,0.7,12571,0.7363455472483724,5687
7532,-0.2940726651096421,-0.03551599044823074,0.7,12571,0.43076315806297105,5687
7528,-0.1449608686684307,-0.012837762390391305,0.7,12571,0.5011793769018317,5687
75,-0.18728126526687355,-0.022957736901985788,0.7,12571,0.4269731302969991,5687
85,-0.3430621153544547,-0.12131373189114841,0.7,12571,0.4921548373528096,5687
4014,0.0020651942631834536,-0.023170715082484878,0.7,12571,0.5166628179484324,5687
4043,-0.0909535175182869,-0.016722739191580474,0.7,12571,0.8201022721685531,5687
3764,-0.11986289160406718,-0.1525066599154456,0.7,12571,0.2553933966108022,5687
4062,-0.12315849338777227,-0.005251881682385326,0.7,12571,0.5893991451098843,5687
3726,0.039022683676920696,-0.0025744524417829345,0.7,12571,0.6583723834594656,5687
4066,-0.05465836035435953,-0.009433231462837411,0.7,12571,0.5586148537466883,5687
4069,-0.0776059955275045,-0.0002471514113219984,0.7,12571,0.3619388417275171,5687
134,0.05693972829984287,0.006623988037187867,0.7,12571,0.3138473791020804,5687
142,-0.03136818366621755,-0.025598625554686845,0.7,12571,0.6696390919164382,5687
3417,0.10294705689221094,0.011188135866310038,0.7,12571,0.5207818651020908,5687
1703,-0.029938786751243982,-0.02861340890109952,0.7,12571,0.6327646534379477,5687
6931,-0.19043587075886992,-0.036480161355033194,0.7,12571,0.48528347357013746,5687
347,-0.11476758556426048,0.030857666679583673,0.7,12571,0.5226578670692186,5687
398,-0.024269377593537627,-0.054697979038161856,0.7,12571,0.628203704899325,5687
6927,-0.25136293869453913,-0.018329959423781003,0.7,12571,0.4909984429949552,5687
3371,-0.19803212083610644,-0.08048915566366016,0.7,12571,0.3328109344247816,5687
3377,-0.14585824898146973,0.0006476108821050911,0.7,12571,0.4254781261419648,5687
450,-0.17082526728098335,-0.025242717304243784,0.7,12571,0.384513573147956,5687
6988,-0.16931393324300079,-0.0859959917702092,0.7,12571,0.4418212184901177,5687
6993,0.03913737584051625,-0.04965769733494797,0.7,12571,0.5645392360158765,5687
3361,-0.15117088951195543,-0.062001263399718336,0.7,12571,0.48133467840338606,5687
3358,0.07844161866363712,0.011561188177533325,0.7,12571,0.8316773997278557,5687
7023,-0.1467026134013707,-0.07465411872577125,0.7,12571,0.5917350485307072,5687
460,-0.10341707219000787,-0.046454392863803706,0.7,12571,0.7187619139767547,5687
465,-0.1592406629169219,0.01589905775313779,0.7,12571,0.7095911643873822,5687
3391,-0.22634159515359523,-0.042259754434576795,0.7,12571,0.5276133863899879,5687
7053,0.06302009568215086,-0.024659967491749257,0.7,12571,0.39948640815654257,5687
3351,-0.2025513551804113,-0.0377663462471185,0.7,12571,0.5829542984090055,5687
3291,-0.062118700472499205,-0.008589282798228093,0.7,12571,0.20069883818170764,5687
6838,-0.17887181229638144,-0.032658967369930285,0.7,12571,0.46534319085136555,5687
3364,-0.20022165230210745,-0.06489978890334913,0.7,12570,0.5218355058924051,5687
1310,0.05867065334645743,-0.022991463036194364,0.7,12570,0.6815060417778249,5687
5626,-0.14440517652014706,-0.06070886591046476,0.7,12570,0.5450200691115455,5686
7782,0.32213120222627156,0.13129900125128963,0.7,12570,0.23557353014491167,5687
2344,-0.36537426536998263,-0.04818919834805446,0.7,12570,0.4609777282650951,5687
157,-0.01005782454364219,-0.11009249981034847,0.7,12570,0.35784730329869563,5687
1252,-0.059204802133432016,-0.031666752379444024,0.7,12570,0.5412974521004333,5687
1244,0.11281947312517934,-0.015194585676930805,0.7,12570,0.42271684336643,5686
1672,-0.3958403329333176,-0.11050738241621873,0.7,12570,0.38881779407815353,5687
1567,-0.23676341077682236,-0.1181897421720441,0.7,12570,0.3635201721109924,5687
7791,-0.13622492323882843,-0.003667915498392819,0.7,12570,0.7675401488043433,5687
6207,-0.16117035335541807,-0.047880554279887175,0.7,12570,0.2721447595619696,5687
180,-0.21058012279357058,-0.07084799156983071,0.7,12570,0.538476685885657,5687
5564,-0.13806104249666704,-0.02618070397035234,0.7,12570,0.11109703345891542,5686
4441,-0.009085098236415665,-0.006608066027577477,0.7,12570,0.33176775539007985,5686
798,-0.20699848112144806,-0.04389675713331659,0.7,12570,0.7040412283979467,5686
1207,-0.10720193155212457,0.025510653895540903,0.7,12570,0.4691221553484699,5686
190,-0.14122478255073576,-0.026415900125289476,0.7,12570,0.4716933149679472,5687
191,-0.41749257060060774,-0.21511126370514255,0.7,12570,0.7382036024904448,5687
2475,-0.6924261075244138,-0.4210254347318717,0.7,12570,0.5207546928156569,5686
3667,-0.09516924985251383,0.02195876985207775,0.7,12570,0.53411027364825,5686
6764,-0.1382160365503978,0.0032611798575957404,0.7,12570,0.5487485736892984,5687
2111,-0.23284812150214007,-0.11849922050250067,0.7,12570,0.5238003075046078,5686
565,-0.33865569898758624,-0.05707006064473498,0.7,12570,0.39499316752197866,5687
5841,-0.16706275428585093,-0.028810513558789906,0.7,12570,0.35767339339163806,5686
1531,-0.021759548661863217,-0.023989591965558135,0.7,12570,0.27735528458154823,5687
571,-0.061457674639671785,0.0008030845355639917,0.7,12570,0.4417958174591604,5687
1797,0.27173754826164587,0.17408989167695954,0.7,12570,0.34226208392483637,5687
3184,-0.0791145393809273,-0.06191306418608438,0.7,12570,0.663075305122871,5687
6850,-0.0006656949428450339,-0.005878225415441887,0.7,12570,0.41654122540110083,5687
5944,-0.11447699309369215,0.0021805061615115615,0.7,12571,0.40604113497877037,5687
583,-0.051161157917194444,-0.05817149276822753,0.7,12570,0.4971792656240688,5687
1774,-0.26109135841996284,-0.13514998569664904,0.7,12570,0.6336316833971929,5687
6042,-0.1407200415572059,-0.08135116999055142,0.7,12570,0.607690806096209,5686
3160,-0.07311380489458243,-0.02250409824182477,0.7,12570,0.6474635533693426,5687
5786,0.04567001159612537,0.029804795672976437,0.7,12570,0.4479374970642067,5687
3609,-0.18429300538713192,-0.10160037099363206,0.7,12570,0.6800972803730271,5687
7561,0.14728076907559318,-0.040686482974815225,0.7,12570,0.7018588234291773,5686
1397,0.05318755528229375,-0.01763531129667026,0.7,12570,0.45942014401337583,5687
5709,-0.15713459488088147,-0.038766027218357486,0.7,12570,0.36033169565393475,5687
620,0.0015811493481913707,-0.030512138913316073,0.7,12570,0.5570787207738634,5687
3275,-0.1333384842585173,-0.139182181141422,0.7,12570,0.5788733373929583,5687
1641,-0.07633158472640163,0.008203279205562256,0.7,12570,0.7011412617567137,5687
6623,-0.5649021938760838,-0.023071992476778883,0.7,12570,0.1431257890121046,5686
498,0.021598066327081798,0.006012705581449518,0.7,12570,0.4930207285688437,5686
2644,-0.22513247382060844,-0.07521456840253948,0.7,12570,0.7405618833343623,5687
1053,-0.1236859716607567,-0.1033808497837438,0.7,12570,0.31692608541388567,5687
5329,-0.12299429615129871,-0.03744039773746382,0.7,12570,0.49369622134389546,5687
4329,-0.21187396352523305,0.037568552423596836,0.7,12570,0.5189724684518905,5687
5189,-0.2752536928945021,-0.194249085875375,0.7,12570,0.36802481072824267,5687
6393,-0.07333278702322094,-0.016930829538247948,0.7,12570,0.4692727859314255,5687
7042,-0.13968919425623436,-0.013933682281062313,0.7,12570,0.3201065512315542,5686
5451,-0.07180272884940853,-0.10954887260213325,0.7,12570,0.5970921442258343,5687
6387,0.113287883082451,0.016136008576510284,0.7,12570,0.20999941001668643,5687
3442,0.0065274744259137644,-0.1336250262856537,0.7,12570,0.5713070709501378,5687
3403,-0.07513664497918326,-0.0032195681793797037,0.7,12570,0.41229292542574014,5687
5420,-0.1196604641006148,-0.09302431139806461,0.7,12570,0.4711277288462197,5687
6336,0.17580729029562708,-0.027331594393817625,0.7,12570,0.4987204208003906,5687
2605,-0.003719316770072564,0.00033873989500263603,0.7,12570,0.2926971721836519,5687
7955,-0.30906681691032545,-0.0003457192382395048,0.7,12570,0.696634475556686,5687
4169,-0.13051060467953662,-0.011005940711095424,0.7,12570,0.25720712001792767,5687
4245,-0.12729667516202317,0.001895085003302697,0.7,12570,0.6105837029162797,5687
4204,-0.031234270664106438,-0.035578649830730565,0.7,12570,0.7205626855498022,5686
739,-0.45951420205362536,-0.032490141471126485,0.7,12571,0.5424568864848438,5687
2836,-0.31309735568666125,-0.030186876540048264,0.7,12570,0.4348181400860427,5687
2489,-0.28667358564276946,-0.14989236661544167,0.7,12570,0.49389442320967303,5687
2497,-0.024903205443981637,-0.013988721431917282,0.7,12570,0.5835124561527312,5687
4979,-0.24942470252149282,-0.0893716376639756,0.7,12570,0.5264265860658446,5686
2512,0.042781392900494854,-0.11075604126836892,0.7,12570,0.6751166931742277,5687
1128,-0.04375408027255466,0.007124630545654407,0.7,12570,0.13179680588657883,5686
7047,-0.3642991302872803,-0.04845195936834149,0.7,12570,0.5045780574529626,5687
5324,-0.20971917576510715,-0.03327943503588107,0.7,12570,0.5429645365629145,5686
6582,0.03309877220664337,-0.13664791372348703,0.7,12570,0.625391240334823,5687
7694,-0.17841267882817002,-0.06731518519784951,0.7,12570,0.43450019853521127,5687
4013,-0.028151856498742942,-0.03455824837404857,0.7,12569,0.6448607612177356,5686
1602,-0.13702902738639045,0.0024021265911330493,0.7,12569,0.687972490380941,5686
6416,-0.018870124129528473,-0.005130007454862206,0.7,12569,0.33775426639542494,5686
5122,0.03446458447308591,0.01349632067159525,0.7,12570,0.6663348504485458,5686
6455,-0.17906564412074974,-0.1154795578715498,0.7,12569,0.715526019879282,5687
314,-0.13728896618428163,-0.034323617109891985,0.7,12569,0.5318341320274617,5687
5833,0.05717851020186902,-0.02505195733344029,0.7,12569,0.3892340166253757,5687
1506,-0.15221531258762205,-0.01160822916948011,0.7,12569,0.5486601282758327,5687
7765,-0.19896409711707,-0.058693458935485526,0.7,12569,0.2756124197923129,5687
8038,0.04163294286525491,0.017425309901672088,0.7,12570,0.7509049875674709,5687
1923,-0.05602825778951687,0.007463890182857183,0.7,12569,0.6336040631376663,5687
2714,-0.44642936994218185,-0.04580509892284656,0.7,12569,0.5162497608322716,5685
6937,-0.022995200416843536,-0.010719000442503889,0.7,12569,0.5563535368175334,5687
3140,0.11668554060861877,0.005636492781174591,0.7,12569,0.5801350539570171,5686
2987,-0.05788825090584901,-0.01299147171230804,0.7,12569,0.43363616906438984,5687
1107,-0.05465342109135121,0.12845020968730528,0.7,12569,0.7180249486702859,5686
6911,0.03347661169006942,-0.03560896916021499,0.7,12569,0.4457124038405965,5686
441,-0.048276447104396214,-0.04183322677477456,0.7,12569,0.530086875445704,5686
687,-0.11222636262045717,0.01265297878558082,0.7,12570,0.5537924580678628,5685
6265,-0.19896409711707,-0.058693458935485526,0.7,12569,0.2756124197923129,5687
2354,-0.10457825930357557,-0.009817658692321608,0.7,12569,0.7922570560784494,5687
7255,-0.2893468471537374,-0.1819840097769482,0.7,12569,0.28761144035661357,5685
2530,-0.033083705239732725,0.058064856899516175,0.7,12569,0.2718914049999558,5687
1266,-0.018870124129528473,-0.005130007454862206,0.7,12569,0.33775426639542494,5686
7373,0.10076063673065312,0.0015342688235144622,0.7,12569,0.5140161689074147,5686
3017,0.029906197118474552,0.012551420630902609,0.7,12569,0.3133492671044984,5686
2197,-0.03562566635776238,-0.009168065026879868,0.7,12569,0.6343755829433495,5687
3700,-0.2702106505801469,-0.14628182331222073,0.7,12569,0.4100233617322995,5687
1209,-0.30462653840189907,-0.017485928822050478,0.7,12569,0.4164642606039225,5687
7287,-0.043638291150471124,0.008922776764036635,0.7,12569,0.5565763675703272,5686
1161,-0.31644128495414997,-0.015094484349021142,0.7,12569,0.5699925142538893,5687
1361,0.049395665752347453,-0.014405108637015555,0.7,12569,0.5177841686655127,5686
109,-0.10010225950930011,-0.10536458239910704,0.7,12569,0.4000363576034123,5687
7302,0.011465667509159193,0.005536854990270629,0.7,12569,0.35242548861890677,5686
3138,0.02800031669974073,-0.030842414936811037,0.7,12569,0.3646263025139934,5687
6926,-0.09216815568403851,-0.01135516342281298,0.7,12569,0.11154338197517455,5687
7117,0.03783848834734,0.005995517648890511,0.7,12568,0.2020008455978397,5687
4289,0.06460106279063722,-0.02243724730754165,0.7,12569,0.6799400552792774,5686
7054,-0.24113553207852811,-0.06951143669145976,0.7,12568,0.4743845537477378,5684
2926,-0.08079497720017269,-0.01722534933471666,0.7,12568,0.5086100168967027,5684
96,-0.5465527357833951,-0.1333821238214336,0.7,12568,0.4785830175698823,5686
6271,0.16241761875610586,0.03947526634108114,0.7,12568,0.653939636998172,5687
7498,-0.010058367782661518,0.01192526946164211,0.7,12568,0.5688002353520655,5684
6297,-0.21633809994418088,-0.04163634760774945,0.7,12568,0.6117003537381309,5685
6865,0.014198186716023797,0.025623960377807564,0.7,12568,0.3666332906990405,5686
5174,-0.012116107450341841,-0.023668374098300145,0.7,12567,0.769414788771474,5684
3518,-0.0982166928159701,-0.004119105299664696,0.7,12567,0.4571797464048176,5683
3368,-0.34494066187213007,-0.09548676078031619,0.7,12567,0.6566061655971451,5685
3714,-0.16319471455471213,0.008753160938690552,0.7,12568,0.5689654978761258,5686
4632,0.02033933769910365,-0.00879267008189912,0.7,12567,0.6968324455018553,5685
5858,-0.15563420855991117,-0.26139376533987235,0.7,12567,0.7633124115724248,5687
175,-0.10377868330318656,-0.020445016864824535,0.7,12567,0.5169269327542745,5687
6590,-0.43473038028200156,-0.260060906802194,0.7,12568,0.6606354266934904,5684
266,-0.032232842756559445,-0.15358374326450583,0.7,12567,0.607871437885029,5683
7139,-0.24819333733196813,-0.009903886689636847,0.7,12567,0.5782089447226291,5685
229,0.1394398141502376,0.015832442924997456,0.7,12566,0.323464002419416,5687
2971,-0.11555362926989665,-0.03089936729913337,0.7,12566,0.7709526865743926,5684
930,-0.4993182226837861,0.02131426571205985,0.7,12567,0.611343364433856,5687
8091,-0.4215063091425445,0.038067818230084066,0.7,12566,0.3926106222235348,5687
7490,-0.11232239526623658,0.05353887573789271,0.7,12566,0.608460887895757,5687
23,-0.14385889439362956,-0.05140651528045409,0.7,12565,0.5627201077709645,5687
2041,0.012174806397780796,-0.09216887753590772,0.7,12565,0.34105736070571036,5687
5474,0.16264937663010537,0.035543635140474365,0.7,12565,0.5346556185771885,5683
6236,-0.20826948300897405,-0.12187764031078656,0.7,12565,0.4321776801851326,5681
2661,0.07375738630612982,-0.04146420711717096,0.7,12565,0.280130660675287,5681
1062,0.019936143754228496,-0.012801217139020419,0.7,12565,0.5041342965303599,5687
6825,0.19103957582896386,-0.019199797919231945,0.7,12564,0.23543700499847298,5687
3509,0.020174580001338212,-0.018147552485076244,0.7,12565,0.6473705186000771,5687
3539,0.02366524318603758,0.054166226435877644,0.7,12565,0.23142596612675526,5687
7337,0.03725239259771639,0.04617152965705596,0.7,12564,0.5713288707570598,5686
3992,-0.23690776631141355,-0.027020685800694617,0.7,12563,0.4071701964547325,5683
1715,0.038378338498685834,0.11244412285246601,0.7,12563,0.39133317922790767,5679
