ID,Pre_kWh,Post_kWh,kWh_Difference,Pct_Change,Change_Type
6209,1.8101630819831616,2.547115389024835,0.7369523070416732,-25.58129662751636,Reduced
3849,0.6993272494995445,1.4849289979083058,0.7856017484087613,-25.565901614744746,Reduced
305,1.3456868381575233,1.3115723641010424,-0.03411447405648094,-25.440529297849245,Reduced
85,0.7112854310546556,0.5313794849280731,-0.1799059461265825,-25.334464228472896,Reduced
5942,0.3602084711781545,0.2882283888284102,-0.07198008234974435,-25.282910104393007,Reduced
5202,0.4682457143818533,0.46070207426734977,-0.007543640114503536,-25.23760494314846,Reduced
6054,1.985678932000876,1.0945916876822666,-0.8910872443186095,-25.183436697869876,Reduced
6509,0.748736744805254,0.6967982132995441,-0.05193853150570993,-25.12204485553641,Reduced
7054,2.3478552064502063,2.9287844255876485,0.5809292191374422,-25.072502104543315,Reduced
2953,0.8975356843331673,1.4601833742566204,0.562647689923453,-25.042830835041407,Reduced
1666,0.326348457684775,0.28960565122461224,-0.03674280646016276,-25.02806901992577,Reduced
194,1.004885884890221,1.4200292968361827,0.4151434119459618,-25.000821795223093,Reduced
4659,1.1464184841593854,2.0187723594920546,0.8723538753326692,-24.76295256709108,Reduced
6159,1.1464184841593854,2.0187723594920546,0.8723538753326692,-24.76295256709108,Reduced
6544,1.800398192577559,1.9263897260473828,0.12599153346982384,-24.701779509407995,Reduced
3683,0.6610812619686438,0.7786129684195598,0.11753170645091604,-24.650104372327007,Reduced
3976,1.2682809757699165,1.546294855458528,0.2780138796886116,-24.618324228379706,Reduced
821,2.4524332818230885,3.0295634573611063,0.5771301755380178,-24.5793908640789,Reduced
3230,2.373424419672155,2.4182238989243214,0.04479947925216665,-24.494269690128622,Reduced
2555,1.27343934627678,1.9676423748487912,0.6942030285720113,-24.425956940545834,Reduced
1738,1.0603167273628686,1.074176372193065,0.013859644830196416,-24.28465830077998,Reduced
4979,1.3127834514332344,1.7509429407785306,0.43815948934529625,-24.249890955947283,Reduced
5451,2.493462653577085,2.9723081645623166,0.47884551098523165,-24.241627281397903,Reduced
1183,0.6999882374863449,0.7893794479730535,0.08939121048670862,-24.196200708966987,Reduced
1053,0.6140197221402164,0.5561596566887632,-0.05786006545145317,-24.09092980765407,Reduced
2325,3.0541382302757625,4.387958381489687,1.3338201512139247,-24.051285259893497,Reduced
6750,0.9118036152300208,1.2898137046955604,0.3780100894655396,-23.98174517555981,Reduced
7023,2.9285517033105717,4.107235080463029,1.1786833771524576,-23.940902117212737,Reduced
1937,0.3353945030840717,0.31632993378774404,-0.01906456929632766,-23.939857039089585,Reduced
5731,0.5251157169494708,0.44653594160977567,-0.07857977533969512,-23.799753190804473,Reduced
6307,1.5032635804024699,2.2389037301819528,0.7356401497794829,-23.74677151336617,Reduced
870,0.5523907416055015,1.1356405533262826,0.583249811720781,-23.62192009140133,Reduced
2849,0.7042667601643684,0.7424689320711879,0.038202171906819515,-23.617939138616173,Reduced
2397,0.36485636577019687,0.39116370054185295,0.026307334771656088,-23.58939775495066,Reduced
6455,1.803255127933851,2.4112286096797795,0.6079734817459286,-23.586227853567323,Reduced
1126,0.5382111435351901,0.6005330491867164,0.06232190565152629,-23.377410226577588,Reduced
1437,1.0192760999248491,0.9678238584265224,-0.05145224149832672,-23.374992769716897,Reduced
6295,2.1418536704225457,2.4592144970789147,0.317360826656369,-23.324841539204535,Reduced
3633,0.49246819296885735,0.6339138215156185,0.14144562854676113,-23.294047906071558,Reduced
2470,2.0638678719826933,2.370007976409896,0.3061401044272025,-23.236355529144326,Reduced
6435,1.2809747929468107,1.8811754019672906,0.6002006090204799,-23.188621171377456,Reduced
6183,0.8795036116181518,1.36311164145581,0.48360802983765816,-23.165331940108235,Reduced
3982,0.10096673289457533,0.15944993382300707,0.05848320092843173,-23.06793077859297,Reduced
7250,0.36299269643975496,0.5211576006230414,0.15816490418328644,-23.063863489415827,Reduced
5086,0.33642169121379634,0.29141194800881715,-0.04500974320497919,-22.949480930042476,Reduced
2832,1.681915300614152,2.357401252673569,0.675485952059417,-22.937721395458944,Reduced
5928,1.49535793272602,1.695447446734252,0.20008951400823194,-22.895474749750257,Reduced
1162,0.44874465282466786,0.5950236817562352,0.14627902893156736,-22.894725633251443,Reduced
501,0.2095474422457263,0.38876172929329,0.1792142870475637,-22.767497301613137,Reduced
6598,0.5951521498609121,0.47252162824646804,-0.1226305216144441,-22.76717227977243,Reduced
5963,2.237000663311117,3.0795587436591774,0.8425580803480606,-22.757801809242928,Reduced
4053,0.5436897434293829,0.6442035022435674,0.10051375881418445,-22.738204006081187,Reduced
928,1.641589311450371,2.0629069659361474,0.4213176544857764,-22.6944981293413,Reduced
23,0.9547653185475001,1.2951311429443921,0.340365824396892,-22.62219370994768,Reduced
460,1.6946389939255764,3.367756531597015,1.6731175376714384,-22.529299476095666,Reduced
4924,0.9012714125504873,1.0044189748590127,0.1031475623085254,-22.357510331185416,Reduced
1379,0.29549854123255714,0.4675603983567801,0.17206185712422295,-22.29029744639075,Reduced
2598,0.7801475448458667,1.1076492939770732,0.32750174913120655,-22.251033109583563,Reduced
5871,2.114961074077316,3.178610434377055,1.0636493602997392,-22.23864793234319,Reduced
3502,0.5841188345861522,0.6569672192954373,0.07284838470928512,-22.223663511724766,Reduced
190,1.3204777648722237,1.8522295890383684,0.5317518241661447,-22.076080732084225,Reduced
1869,0.396386574124974,0.5512753909376608,0.15488881681268674,-22.027561015632557,Reduced
2660,1.2729564685488612,2.7505457745043516,1.4775893059554903,-22.011783987991308,Reduced
260,0.7734030045164908,1.0290830149630221,0.2556800104465313,-22.010677636491238,Reduced
6297,3.3587155626726037,4.262121768792034,0.9034062061194303,-21.974190258201,Reduced
1255,1.8255594452722306,1.7120579950296773,-0.11350145024255331,-21.796808370704756,Reduced
2591,1.5724858463653644,2.277522687506918,0.7050368411415535,-21.790699779252098,Reduced
1143,0.2817392766936803,0.30064153773613955,0.018902261042459234,-21.76443384266299,Reduced
4890,0.14329625893729145,0.11668757065099566,-0.026608688286295784,-21.68992932607291,Reduced
5092,0.3144929518643584,0.32248969185650145,0.007996739992143065,-21.662032138166587,Reduced
404,0.628309572253215,0.6978497998068319,0.06954022755361688,-21.624590189910332,Reduced
4916,1.1106367026112516,1.4311240213674512,0.3204873187561996,-21.60681945346615,Reduced
7317,2.0180657481632913,2.502540336103238,0.4844745879399466,-21.465301118762792,Reduced
1704,1.9236670724966143,2.6124401141172444,0.6887730416206301,-21.431221683500347,Reduced
3371,0.8486434984511305,0.8385931195461598,-0.010050378904970736,-21.430138482665797,Reduced
6230,0.8225392965922124,0.8037718441154038,-0.018767452476808555,-21.38484042240635,Reduced
1081,1.5800017314470394,2.0538209996773054,0.473819268230266,-21.364533079441372,Reduced
451,1.8639643442670926,2.552280421992496,0.6883160777254036,-21.312400966235245,Reduced
5555,1.511062541079394,2.1591820056278985,0.6481194645485044,-21.263356564051893,Reduced
3829,0.5369711904206748,1.0060671220373378,0.4690959316166631,-21.260089123640967,Reduced
2945,2.0021338171275604,2.3407341731767093,0.33860035604914884,-21.257759217297213,Reduced
3408,0.4407069753132739,0.7031318183974596,0.26242484308418573,-21.210273979249305,Reduced
331,2.244139519181911,4.5814336864448215,2.3372941672629106,-21.17494617448097,Reduced
4266,2.9674767085699494,3.165756430607847,0.1982797220378978,-21.125706248010133,Reduced
6927,1.4780861276812702,2.051995291219771,0.573909163538501,-21.118831972499507,Reduced
7139,0.5165070970996146,0.661127715509995,0.14462061841038043,-21.113914670919243,Reduced
175,1.4259183951447665,1.9924968961442657,0.5665785009994992,-21.078045142121027,Reduced
7117,0.7203646431011793,0.7858477589274806,0.06548311582630129,-21.04805277625329,Reduced
392,0.4612232990224527,0.43057730235158675,-0.030645996670865927,-21.02814865642566,Reduced
2603,0.8350126323656072,1.172594559783727,0.3375819274181199,-20.989342259465793,Reduced
72,2.4630726924433834,3.253489935784538,0.7904172433411545,-20.878985692146056,Reduced
5875,0.5436021286087164,0.8276432075770858,0.2840410789683694,-20.819832519624583,Reduced
6518,1.9081367528073037,2.3870509255430923,0.4789141727357886,-20.79041254901042,Reduced
4621,0.9032471677961538,0.9806394298767721,0.07739226208061833,-20.725746562710114,Reduced
706,0.8643958985527056,0.7669628753306571,-0.0974330232220485,-20.586652658900285,Reduced
262,0.5641610678034641,1.1878092706335939,0.6236482028301298,-20.47802412835673,Reduced
798,1.1966582631190223,1.8468070790876165,0.6501488159685942,-20.444926763617865,Reduced
1587,1.3880545301508018,1.963675969558887,0.5756214394080852,-20.428032222101944,Reduced
2977,0.23140750262136628,0.28923288216815957,0.05782537954679329,-20.385131086872754,Reduced
4624,0.6516737590261009,0.6375132824384994,-0.014160476587601556,-20.353972714193713,Reduced
437,0.4318648548406262,0.4336227225910303,0.0017578677504040963,-20.276414813126962,Reduced
7840,0.561988940117111,1.2157683037654186,0.6537793636483076,-20.25054333680396,Reduced
269,0.10542079312799175,0.1265097226644985,0.021088929536506748,-20.248700283682442,Reduced
7528,2.6886321905024726,3.2820496345411927,0.5934174440387201,-20.175951322239094,Reduced
3608,0.5838764344420097,1.1233660390814872,0.5394896046394776,-20.169484130585225,Reduced
4496,2.665865287291782,3.1167268526171106,0.4508615653253285,-19.99148248940462,Reduced
1001,1.0028050304553444,1.2010817169445152,0.19827668648917074,-19.843552820641143,Reduced
119,0.3195234461901141,0.4102797334304519,0.0907562872403378,-19.83071460860961,Reduced
2138,0.19857770569942143,0.2329693890453767,0.03439168334595527,-19.719037447977385,Reduced
3354,1.8023122881192162,2.2599985513441707,0.45768626322495454,-19.71304940998492,Reduced
6207,0.07005471901579631,0.08404430649872183,0.013989587482925517,-19.65826468259634,Reduced
7224,1.0603732156877788,2.1906569412556793,1.1302837255679006,-19.63197908669666,Reduced
1574,0.26314128095112566,0.46816508075019725,0.2050237997990716,-19.62874526588967,Reduced
149,0.825065545152215,0.8947217961312943,0.06965625097907935,-19.61221187578911,Reduced
5353,1.978828160274775,2.3772883762067276,0.3984602159319526,-19.585277778918364,Reduced
1135,0.28766390432477523,0.519654078535017,0.23199017421024176,-19.53887039190676,Reduced
3793,2.543091147069996,2.814469844038267,0.271378696968271,-19.456557047611156,Reduced
1207,0.8535240134005638,1.020087875792433,0.16656386239186916,-19.4121230974048,Reduced
4507,0.5990626951083999,0.5983585371341934,-0.0007041579742065318,-19.352462899899248,Reduced
595,1.4714614987849828,1.3191785108809575,-0.15228298790402528,-19.27812135973722,Reduced
5594,2.9600904773688725,4.002485287076312,1.0423948097074396,-19.249064518178027,Reduced
450,0.48028836162744754,0.5712240619692038,0.0909357003417563,-19.24642018678445,Reduced
4630,0.7725912811709519,0.689662470433071,-0.08292881073788083,-19.19266469285259,Reduced
75,0.8625424869666635,1.4255138083863286,0.5629713214196651,-19.18517764413191,Reduced
2875,0.3791713065985603,0.359174683427434,-0.01999662317112627,-19.174234921351307,Reduced
3425,1.5104532495229737,2.2997947074535268,0.7893414579305531,-19.160098145388606,Reduced
4441,1.623609906498082,2.088222131551907,0.46461222505382516,-19.12924363448595,Reduced
7042,0.7951638594565101,1.0723317713416705,0.2771679118851603,-19.065527422091243,Reduced
6062,1.4061923592899261,2.3578536998806103,0.9516613405906842,-19.05847297221778,Reduced
6451,0.7202856693147968,1.3827817359115897,0.6624960665967929,-19.03030023735245,Reduced
709,1.9743489563576282,2.5151640930044974,0.5408151366468692,-19.008446843481074,Reduced
5126,1.3630771976683527,1.5040437756791811,0.14096657801082846,-18.9831434718709,Reduced
2648,0.7780755739643901,0.7137306966702456,-0.06434487729414451,-18.947934042014193,Reduced
5761,1.5138688963296654,1.9633801147998287,0.4495112184701633,-18.945277376024915,Reduced
1349,1.6068344759237654,2.090786405781639,0.4839519298578736,-18.803377839725734,Reduced
3361,1.9039607078322704,2.0314788006898676,0.1275180928575972,-18.61891550585124,Reduced
5754,2.8668742942516467,4.595731662106394,1.7288573678547476,-18.603692173780306,Reduced
2578,1.073174755451799,2.6348831099853887,1.5617083545335897,-18.592262658359672,Reduced
107,0.9455587146321234,1.7703998725200927,0.8248411578879693,-18.569882846205754,Reduced
7490,0.5636471959564429,0.9456104252568556,0.3819632293004127,-18.545853885845553,Reduced
3057,0.6279959488842336,0.6802902916228725,0.052294342738638866,-18.33310771015666,Reduced
6190,0.36651388952121405,0.32467347110664774,-0.041840418414566316,-18.185029154658327,Reduced
7108,0.23918221876901344,0.4460625845917149,0.20688036582270145,-18.151845404819177,Reduced
5998,1.2427659359530334,2.0770910012083124,0.8343250652552789,-18.135038450124362,Reduced
7930,0.45994119154718555,0.4151066763179141,-0.044834515229271454,-18.094972637432072,Reduced
4373,1.6524064584623899,2.204221924557459,0.5518154660950692,-18.093901871096264,Reduced
1630,1.0258699478188773,1.2501367145021618,0.2242667666832845,-18.0777163145983,Reduced
7158,0.377844270604767,0.5406859413527413,0.1628416707479743,-18.05810731119243,Reduced
1710,0.4336032020769993,0.5966690250296244,0.16306582295262506,-18.052072065483273,Reduced
3022,2.5976191082091016,3.633576325670653,1.0359572174615512,-18.042537851291517,Reduced
5538,0.4419579692595083,0.6480613337689604,0.20610336450945205,-18.02492295649394,Reduced
1101,0.3267476568514661,0.28577923264030464,-0.04096842421116148,-17.997533302761692,Reduced
802,1.5677573612309197,1.8931991200047453,0.32544175877382564,-17.960399235282555,Reduced
5347,0.8508215467838167,1.0989192899091595,0.24809774312534283,-17.93596416012029,Reduced
2292,1.2821106873365333,2.1251387351785866,0.8430280478420533,-17.91697209860439,Reduced
6393,2.6033483757385576,3.0712410489490507,0.4678926732104931,-17.911439791595885,Reduced
5643,1.5342672091578549,1.454149629724768,-0.08011757943308684,-17.88926606728387,Reduced
1747,2.032937016709206,2.8942079011490423,0.8612708844398362,-17.86970236533172,Reduced
6285,0.7521647659054839,1.1749902754118284,0.42282550950634457,-17.781277731440547,Reduced
4161,1.9196168145031502,2.352816583760541,0.4331997692573908,-17.755954260857187,Reduced
4236,2.007121928447811,2.3947885714280357,0.3876666429802249,-17.690903355253695,Reduced
7694,1.6344041786073504,1.5704546743739833,-0.0639495042333671,-17.687518749463603,Reduced
1238,1.0806097850958343,1.3033318494577382,0.2227220643619039,-17.64942673401677,Reduced
5324,2.3327917370302456,2.5989414297440927,0.26614969271384714,-17.626177117234942,Reduced
3964,0.9825276660387595,1.044820247342472,0.0622925813037124,-17.606254736620542,Reduced
3453,4.541240522942004,5.779546603726264,1.2383060807842607,-17.5641755035145,Reduced
4664,0.23547617768256382,0.38856134782615837,0.15308517014359455,-17.534548459870123,Reduced
7876,0.7304891431907147,0.9294422572782624,0.19895311408754768,-17.452927932109784,Reduced
6036,2.280283963452144,2.993172877331274,0.7128889138791297,-17.423587053673163,Reduced
6387,0.40647488591625,0.49104710889873954,0.08457222298248956,-17.379539119790365,Reduced
7657,0.13185965061140104,0.17424328930869243,0.04238363869729139,-17.36576507027461,Reduced
3524,0.4798274114716744,0.6924191239583884,0.21259171248671405,-17.36380966206974,Reduced
6300,2.973503523521413,3.3156743959236343,0.34217087240222144,-17.35316596439641,Reduced
76,1.5788447892394657,2.005515525778193,0.4266707365387272,-17.335254975261915,Reduced
5112,2.826881277585979,3.471889611469405,0.645008333883426,-17.220848229585005,Reduced
6296,1.647817110686514,2.062477613514167,0.4146605028276529,-17.17229441863568,Reduced
670,1.4050257140329434,2.7794833372496806,1.3744576232167371,-17.120475151355365,Reduced
2942,0.1583007975005173,0.16954447816927432,0.011243680668757028,-17.098789542659198,Reduced
3927,3.1840654508449164,3.5759842814771754,0.39191883063225896,-17.089084822172097,Reduced
1099,0.2349940657807065,0.23567976061806137,0.0006856948373548666,-17.07925689010079,Reduced
3002,0.8870055931227656,0.9297671570090158,0.04276156388625019,-17.013091089773713,Reduced
571,1.367315281559574,1.6318554879673168,0.2645402064077429,-16.998997468275302,Reduced
215,0.5516951698967565,0.9748396115125522,0.4231444416157957,-16.89279836064923,Reduced
5626,2.3310937920901034,2.8146932914007654,0.48359949931066204,-16.812207681336233,Reduced
1703,0.4286551083722534,0.7876418883885826,0.3589867800163292,-16.79659181056543,Reduced
613,1.2191399788823125,1.861014225782419,0.6418742469001064,-16.78330971888289,Reduced
3701,1.5756404104552681,1.9529938252994317,0.3773534148441635,-16.780014428951862,Reduced
2456,2.379601953561234,3.1640546618373615,0.7844527082761275,-16.768287130970183,Reduced
4120,0.3927217456698329,0.4143276465136877,0.021605900843854775,-16.760029561792688,Reduced
1350,0.8966365923083593,2.0458767060178182,1.149240113709459,-16.704964502734356,Reduced
34,0.28210197599186226,0.28337957298849226,0.0012775969966299927,-16.70203243396169,Reduced
2606,0.7102459352648914,0.6410780573549082,-0.06916787790998324,-16.658665940775997,Reduced
2368,1.57174905977677,2.119604902767405,0.5478558429906351,-16.652080668917645,Reduced
7357,0.5669408188200086,0.7142637132228312,0.14732289440282265,-16.586948674339652,Reduced
6428,2.3744834409555433,3.0819798508770866,0.7074964099215433,-16.534915513717962,Reduced
2599,1.802670613962014,2.3435318765942412,0.5408612626322273,-16.518582041907926,Reduced
6499,1.0614389595814548,1.1630602263665692,0.1016212667851144,-16.506826707766763,Reduced
1723,0.4709731180205894,0.9161149804262304,0.445141862405641,-16.48097159701145,Reduced
3404,3.367513491737442,4.164733187087286,0.797219695349844,-16.464416868634014,Reduced
2904,0.5445569248520993,0.7248350525464383,0.18027812769433904,-16.43214364650626,Reduced
901,0.35399136562708,1.1368621507073462,0.7828707850802662,-16.31732375366719,Reduced
847,1.0501972825902088,1.4099264249131973,0.35972914232298847,-16.317177639114067,Reduced
5890,2.890421409095474,4.023143237424448,1.1327218283289744,-16.305809680181994,Reduced
5431,0.2666094970167746,0.4145782279673491,0.1479687309505745,-16.25181933405946,Reduced
4204,1.7447692643485295,3.4134814376814195,1.66871217333289,-16.170059662836035,Reduced
8297,1.251450223988941,1.9708467259472575,0.7193965019583166,-16.148492816821904,Reduced
3407,0.7498496531400989,1.0579861694426294,0.30813651630253047,-16.136717949240055,Reduced
2713,1.4876338827447035,1.3719625095865373,-0.11567137315816622,-16.12856920521143,Reduced
1978,1.0391085373871736,0.9522178915289055,-0.08689064585826811,-16.12603365532169,Reduced
877,1.6562143426104576,2.983804466352306,1.3275901237418481,-16.094703741620776,Reduced
1206,1.3376851170136366,1.4952374589451942,0.15755234193155765,-16.046181361255694,Reduced
109,1.1795205163841906,0.9864025577457679,-0.19311795863842274,-16.009838465403103,Reduced
3667,2.5403512158329415,3.3262182816117893,0.7858670657788478,-15.992454364655352,Reduced
1361,1.198087039391144,1.928606091719575,0.7305190523284311,-15.92342932321712,Reduced
398,1.0808427299440884,1.7638235435619567,0.6829808136178683,-15.890875105726865,Reduced
1130,0.5340509412666011,0.45246766924429144,-0.0815832720223097,-15.879650275141943,Reduced
2971,0.8283364410884122,1.3465730577175734,0.5182366166291612,-15.844017246960384,Reduced
465,1.6665949595896667,2.3633253358063433,0.6967303762166766,-15.828388014796591,Reduced
851,1.0008622347202065,1.1243560075062036,0.12349377278599705,-15.774207733076405,Reduced
2106,2.4679880295277483,3.060142844948974,0.5921548154212255,-15.738029313074886,Reduced
1049,0.4304845620938529,1.8015819216584272,1.3710973595645743,-15.721182231734886,Reduced
4602,0.6039544995522588,0.5432437951081588,-0.06071070444409998,-15.674332180722327,Reduced
4539,1.813597975634432,2.539659839877137,0.726061864242705,-15.646304652581765,Reduced
2197,0.9656121002459191,1.2781162915374171,0.312504191291498,-15.629311107765876,Reduced
7791,1.8653138089884682,2.6324128704413416,0.7670990614528734,-15.547224768325341,Reduced
3487,1.2238459855514483,1.7073973855564155,0.4835514000049672,-15.479433878996229,Reduced
2706,0.8327566405284786,1.0735353241500691,0.2407786836215905,-15.428348207449949,Reduced
6340,1.0007546873274413,1.2699272421970924,0.2691725548696511,-15.391216231312931,Reduced
976,0.8457830761351324,1.4800114863539946,0.6342284102188622,-15.37835710829828,Reduced
4083,2.4685771315453127,3.1991190565408525,0.7305419249955398,-15.372863460173525,Reduced
6582,0.43129835927155513,0.6067766735103975,0.17547831423884241,-15.371942634354596,Reduced
5493,0.7186958346493185,1.3570273980448841,0.6383315633955656,-15.345622114187297,Reduced
6739,0.9363594891655165,0.9267196920912825,-0.009639797074234013,-15.293454088259528,Reduced
2978,0.6665740614743729,1.0777104398812223,0.41113637840684936,-15.286587376672845,Reduced
5858,0.20828379253831775,0.3808972821034758,0.17261348956515804,-15.27347381252907,Reduced
334,0.32899273520777234,0.4975560538209966,0.16856331861322427,-15.272957173304036,Reduced
1059,1.4823681522542491,1.9790455194520198,0.49667736719777067,-15.266576607176674,Reduced
4135,1.9031971136350054,2.7867268038405872,0.8835296902055818,-15.260602418254654,Reduced
3163,0.3294873569379712,0.7067075062488745,0.37722014931090325,-15.252703239083997,Reduced
5776,1.8754640676527061,3.780495528868354,1.905031461215648,-15.224642502463626,Reduced
3373,1.7654502816495237,2.192213496463904,0.4267632148143803,-15.222800914451106,Reduced
299,0.2348379088750688,0.20299446805512325,-0.031843440819945557,-15.204171530792143,Reduced
1820,1.4301019134828377,1.6201922377329956,0.19009032425015793,-15.189476124797817,Reduced
6317,0.4582522655785817,0.5061898452772438,0.04793757969866208,-15.110099601859762,Reduced
4060,0.29788969380070957,0.2683706790215063,-0.029519014779203268,-15.095720659661593,Reduced
5800,1.2926301076940463,2.505873088020407,1.213242980326361,-15.076628825050719,Reduced
444,0.90261750274972,1.137079145483445,0.23446164273372505,-15.058345330336632,Reduced
1248,2.858215784086712,3.677384899745164,0.8191691156584522,-15.03259194796519,Reduced
1686,0.4757574887329654,0.4167851060572462,-0.05897238267571919,-15.032357372241357,Reduced
314,2.630514850738892,3.308804200751299,0.678289350012407,-14.963592626136645,Reduced
225,0.802702643616,0.7436967069486604,-0.059005936667339554,-14.960098266680877,Reduced
4069,2.268715113261399,2.6655440425709216,0.3968289293095224,-14.89255220040081,Reduced
2037,1.0485669491660898,1.656352955750904,0.6077860065848142,-14.860347188871181,Reduced
2111,2.076998250537558,2.214131832527922,0.13713358199036385,-14.852635322440355,Reduced
4407,1.3931012725463279,1.8337974903850385,0.4406962178387106,-14.8508620659641,Reduced
3036,0.1300940258551604,0.12388475838304573,-0.006209267472114657,-14.786320213556369,Reduced
1103,1.011331235761231,1.0398381488659252,0.02850691310469422,-14.768308014805488,Reduced
7569,0.5536740200515363,0.45153927151439044,-0.10213474853714588,-14.738059298514116,Reduced
597,0.687588289662861,0.9138549919057553,0.22626670224289425,-14.629102676775485,Reduced
5245,2.298038895969098,2.533425766715594,0.2353868707464959,-14.587588960308363,Reduced
6777,0.893753766539608,1.9093646600973027,1.0156108935576946,-14.523535450343573,Reduced
3092,0.3273606828277816,0.29381006012540933,-0.033550622702372246,-14.521461565997395,Reduced
6042,2.000404507046114,2.3542670051890173,0.35386249814290327,-14.512201506752387,Reduced
7261,0.9330192697240236,0.9739072758107444,0.04088800608672083,-14.492082946506201,Reduced
1866,0.3593103274598899,0.4051493107950983,0.045838983335208416,-14.481973359849077,Reduced
2445,1.9773481916398252,2.887005234975531,0.9096570433357056,-14.451881679923694,Reduced
3152,0.2811766895995234,0.747463762445795,0.46628707284627163,-14.322434810862417,Reduced
910,0.7564819952887694,0.8917279300469544,0.13524593475818503,-14.275192712486485,Reduced
470,1.304302578812416,2.138191175617015,0.833888596804599,-14.206518842566174,Reduced
579,2.1828692334961977,3.3969889446215027,1.214119711125305,-14.143768634811904,Reduced
1374,0.9454907388166719,1.8060869474909211,0.8605962086742492,-14.11559305140747,Reduced
6850,2.214338016000698,2.646253312679879,0.43191529667918127,-14.086540104374478,Reduced
3064,0.4168447351747368,1.0704788568782564,0.6536341217035195,-14.02978214508046,Reduced
6260,0.6495754713755703,0.989100482498054,0.3395250111224838,-14.010251120720508,Reduced
8031,0.15188929924271183,0.15276402361953384,0.0008747243768220114,-13.908326722045029,Reduced
1156,0.8874399576355592,1.0495962150181173,0.16215625738255812,-13.878516008280473,Reduced
4225,0.7012072729770277,1.1013471885905228,0.40013991561349516,-13.872001448634851,Reduced
150,0.6614035839335553,1.0605921295192717,0.3991885455857165,-13.79847457579726,Reduced
170,1.6207602336356546,2.109770083462185,0.4890098498265303,-13.785907713021627,Reduced
1377,1.6982922741825532,1.9356538432186172,0.23736156903606398,-13.659601306248915,Reduced
1117,1.457969503379161,2.320215450115938,0.8622459467367769,-13.635291766828805,Reduced
7126,1.4452433320473688,2.620961844909643,1.1757185128622742,-13.627443865093625,Reduced
1531,1.6573582622113494,1.9205736050282671,0.2632153428169177,-13.502247551862023,Reduced
6574,0.8856200035203459,0.9524653864826238,0.06684538296227793,-13.419268030217202,Reduced
5645,0.9220840426787912,1.1408612426164613,0.21877719993767009,-13.397856234123184,Reduced
855,0.6963903964840843,1.2348936795175776,0.5385032830334933,-13.282094056713923,Reduced
2478,1.1847601705184398,1.4319127623948447,0.24715259187640481,-13.219949183749835,Reduced
1483,2.343165813561108,2.7762623331355285,0.4330965195744203,-13.203865690492067,Reduced
2740,1.6651953015702672,1.7050293153046368,0.03983401373436957,-13.19825726655509,Reduced
67,2.4145974672512613,3.189914433534689,0.7753169662834276,-13.19667173637863,Reduced
5550,2.181516008191038,2.320062874665012,0.13854686647397418,-13.020740062543624,Reduced
5691,0.1935785211022475,0.15741638126646076,-0.03616213983578673,-12.924689754279994,Reduced
2569,2.374041701404518,3.2444663205987463,0.8704246191942282,-12.896787333503445,Reduced
6838,1.430282805849496,2.287817070035927,0.8575342641864308,-12.892204850732226,Reduced
4013,1.8892402651096096,2.7819401428174935,0.8926998777078838,-12.862568787739137,Reduced
70,0.11887992060350729,0.1450024265640245,0.026122505960517226,-12.843793266954984,Reduced
2419,0.26924477795947255,0.17053925608433015,-0.0987055218751424,-12.788746267952211,Reduced
1680,1.156595537028909,2.040269379447714,0.8836738424188051,-12.546143130374931,Reduced
609,0.564861116247872,0.8332001271760092,0.26833901092813717,-12.514961791714585,Reduced
773,2.0940631721000327,2.784814570719542,0.6907513986195095,-12.498765085916597,Reduced
4007,3.112509219786421,3.873140615242737,0.7606313954563162,-12.487520575233546,Reduced
5184,1.5451870511422385,2.1669965117130148,0.6218094605707762,-12.475365534897353,Reduced
2954,0.9046688891931461,1.800776595776162,0.8961077065830158,-12.371808872123157,Reduced
441,2.8318749849911558,3.4839673446449124,0.6520923596537567,-12.339120097507884,Reduced
1218,2.2418634797297305,3.7326034870926104,1.4907400073628798,-12.275555386175451,Reduced
2512,1.0149107076738813,1.7620580888546344,0.7471473811807532,-12.266204622460531,Reduced
2200,0.25036215545230456,0.23049913098192995,-0.019863024470374607,-12.231508890068966,Reduced
1712,0.418536302675762,0.5801185252595604,0.16158222258379845,-12.203164373573783,Reduced
1436,1.9038160909468804,2.707797386213335,0.8039812952664545,-12.171257022716075,Reduced
2876,1.6398995573206212,2.0315991361815042,0.391699578860883,-12.132038383469357,Reduced
4043,3.1060870244699466,3.835762786733564,0.7296757622636174,-12.13084631467919,Reduced
1775,0.41501738551403927,0.48642728611568226,0.07140990060164298,-12.094742039349427,Reduced
2244,0.21355169121210196,0.1965081870240981,-0.01704350418800385,-12.075177242216173,Reduced
2850,0.5093780336435342,0.7728382329795659,0.2634601993360317,-12.052774078039697,Reduced
2513,1.85928449566603,2.1732615544737026,0.3139770588076727,-12.018551904064346,Reduced
5763,0.2051410540807489,0.4217675028306793,0.21662644874993042,-11.948141521405853,Reduced
1390,0.8512945683665412,1.3395755790376327,0.48828101067109153,-11.938177090762835,Reduced
6956,0.22070477345714146,0.3236849995251498,0.10298022606800833,-11.84363437549666,Reduced
5981,0.4926712147869493,0.6108587900747007,0.11818757528775137,-11.807832254949913,Reduced
1803,1.1624065882703656,1.1293148359144696,-0.03309175235589601,-11.581976863646826,Reduced
1602,1.687609828720762,2.492064369766794,0.8044545410460322,-11.547720183965959,Reduced
